item_id,qtde,forma_de_pagamento,parcelas,juros,desconto,preco_de_venda,frete_empresa,frete_cliente,frete_total,uf
RAG33,1,Cartao,5,0,58.33,89.99,0.06664,1.26616,1.3328,SP
RAG33,1,Cartao,3,0,0,349.99,0.13998,42.79202,42932,RS
RAG33,2,Cartao,3,0,17,319.98,0.267795,20.716305,20.9841,SC
RAG33,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
RAG33,1,Cartao,3,0,11.73,159.99,0.13998,19.99202,20132,RS
RAG33,1,Pix,1,0,37.78,399.99,0.653081,52.369419,53.0225,RJ
RAG33,1,Pix,1,0,13.55,189.99,0.13998,23.59202,23732,RS
RAG33,1,Cartao,1,0,25.33,189.99,0.121316,23.610684,23732,RS
RAG33,1,Pix,1,0,13.55,189.99,0.753555,27.068945,27.8225,RJ
RAG33,1,Cartao,3,0,0,349.99,0.13998,42.79202,42932,RS
RAG33,1,Pix,1,0,45.62,189.99,0.504808,28.604092,29.1089,PE
RAG33,1,Cartao,3,0,0,189.99,0.13998,23.59202,23732,RS
RAG33,1,Pix,1,0,11.83,189.99,0.19992,23.93168,24.1316,SP
RAG33,1,Cartao,3,0,1.17,189.99,4.40379,24.75361,29.1574,ES
RAG33,1,Pix,1,0,42.36,189.99,2.80237,25.02013,27.8225,RJ
RAG33,2,Cartao,2,0,57.38,379.98,0.172385,26.074115,26.2465,CE
RAG33,1,Cartao,2,0,0,189.99,0.19992,23.93168,24.1316,SP
RAG33,1,Pix,1,0,31.44,189.99,0.5876,26.7312,27.3188,PR
RAG33,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
RAG33,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
RAG33,1,Pix,1,0,16.37,189.99,0.19992,1.13288,1.3328,SP
RAG33,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
RAG33,1,Pix,1,0,45.42,189.99,0.508688,5.849912,6.3586,ES
RAG33,1,Pix,1,0,24.88,189.99,0.19992,1.13288,1.3328,SP
RAG33,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
RAG33,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
RAG26,1,Cartao,1,0,0,159.99,0.19992,20.33168,20.5316,SP
RAG26,1,Cartao,3,0,0,199.99,0.19992,25.13168,25.3316,SP
RAG26,1,Pix,1,0,31.26,199.99,0.173264,25.158336,25.3316,SP
RAG26,1,Cartao,3,0,0,169.99,0.19992,21.53168,21.7316,SP
RAG26,1,Pix,1,0,20.38,199.99,0.19992,25.13168,25.3316,SP
RAG26,1,Cartao,3,0,42.33,239.99,0.13328,29.99832,30.1316,SP
RAG26,1,Cartao,1,0,0,169.99,2.704845,35.726255,38.4311,MA
RAG26,1,Cartao,3,0,58.33,159.99,226,23.4928,23.7188,PR
RAG26,1,Cartao,3,0,23.48,349.99,0.19992,43.13168,43.3316,SP
RAG26,1,Cartao,3,0,23.33,239.99,678,32.6408,33.3188,PR
RAG26,1,Cartao,3,0,0,89.99,0.13998,0.79322,0.9332,RS
RAG26,1,Cartao,3,0,27.33,189.99,0.678873,27.342027,28.0209,MG
RAG26,1,Cartao,3,0,27.23,189.99,0.653081,27.169419,27.8225,RJ
RAG26,1,Cartao,3,0,37.33,349.99,0.173264,43.158336,43.3316,SP
RAG26,2,Cartao,3,0,0,379.98,0.19992,23.93168,24.1316,SP
RAG26,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
RAG26,1,Cartao,3,0,0,189.99,0.19992,23.93168,24.1316,SP
RAG26,1,Pix,1,0,35.53,189.99,0.653081,27.169419,27.8225,RJ
RAG26,2,Cartao,3,0,0,379.98,3.717795,20.866305,24.5841,SC
RAG26,1,Cartao,3,0,0,189.99,0.19992,23.93168,24.1316,SP
RAG26,1,Cartao,3,0,0,189.99,0.13998,23.59202,23732,RS
RAG26,1,Cartao,1,0,18.33,189.99,0.753555,27.068945,27.8225,RJ
RAG26,1,Cartao,3,0,18.33,189.99,2.254845,35.576255,37.8311,RN
RAG26,1,Cartao,3,0,0,329.99,0.19992,1.13288,1.3328,SP
RAG26,1,Pix,1,0,30.33,329.99,0.232089,1.553211,1.7853,SC
RAG26,1,Cartao,3,0,0,329.99,0.19992,1.13288,1.3328,SP
RAG26,1,Pix,1,0,34.33,329.99,0.232089,1.553211,1.7853,SC
RAG26,1,Cartao,3,0,13.83,329.99,678,3842,4.52,PR
RAG26,1,Cartao,3,0,0,329.99,0.19992,1.13288,1.3328,SP
RAG26,3,Cartao,3,0,50.37,989.97,0.04666,0.88654,0.9332,RS
RAG25,1,Cartao,3,0,24.33,349.99,0.19992,43.13168,43.3316,SP
RAG25,1,Cartao,4,0,0,339.99,0.753555,45.068945,45.8225,RJ
RAG25,1,Cartao,3,0,38.33,89.99,0.173264,1.159536,1.3328,SP
RAG25,1,Cartao,3,0,55.33,229.99,0.06664,28.86496,28.9316,SP
RAG25,1,Cartao,3,0,0,189.99,0.13998,23.59202,23732,RS
RAG25,1,Cartao,3,0,33.13,199.99,0.5876,27.9312,28.5188,PR
RAG25,1,Cartao,3,0,35,399.99,0.173264,49.158336,49.3316,SP
RAG25,1,Pix,1,0,20.23,159.99,0.19992,20.33168,20.5316,SP
RAG25,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
RAG25,1,Cartao,2,0,20.73,159.99,1.10583,25.46517,26571,AL
RAG25,1,Cartao,3,0,57.33,239.99,226,33.0928,33.3188,PR
RAG25,1,Pix,1,0,24.43,189.99,678,26.6408,27.3188,PR
RAG25,1,Cartao,2,0,38.33,189.99,0.173264,23.958336,24.1316,SP
RAG25,1,Cartao,3,0,37.33,349.99,0.39013,44.60967,44.9998,BA
RAG25,1,Pix,1,0,27.42,349.99,0.39013,44.60967,44.9998,BA
RAG25,1,Cartao,3,0,38.33,349.99,0.173264,43.158336,43.3316,SP
RAG25,1,Cartao,5,0,33.12,189.99,0.173264,23.958336,24.1316,SP
RAG25,1,Cartao,3,0,25.48,189.99,0.173264,23.958336,24.1316,SP
RAG25,2,Cartao,3,0,27.36,379.98,3.163264,20.968336,24.1316,SP
RAG25,1,Cartao,3,0,17.33,349.99,0.753555,46.268945,47.0225,RJ
RAG25,1,Pix,1,0,33.77,189.99,0.653081,27.169419,27.8225,RJ
RAG25,1,Pix,1,0,18.83,189.99,0.19992,23.93168,24.1316,SP
RAG25,1,Pix,1,0,43.33,189.99,0.63586,28.52154,29.1574,ES
RAG25,1,Cartao,3,0,55.53,219.99,0.06664,1.26616,1.3328,SP
RAG25,1,Cartao,3,0,33.33,219.99,0.5876,3.9324,4.52,PR
RAG25,1,Cartao,3,0,0,219.99,0.19992,1.13288,1.3328,SP
RAG25,1,Cartao,3,0,32.33,219.99,0.826618,5.531982,6.3586,ES
RAG25,1,Cartao,3,0,0,219.99,0.19992,1.13288,1.3328,SP
RAG25,1,Cartao,1,0,13.33,219.99,1.02432,5.80448,6.8288,PB
RAG25,1,Cartao,3,0,23.33,219.99,0.753555,4.270145,5.0237,RJ
RAG25,1,Pix,1,0,25.38,219.99,0.121316,0.811884,0.9332,RS
RAG25,1,Pix,1,0,27.23,219.99,0.121316,0.811884,0.9332,RS
RAG24,1,Cartao,3,0,28.48,189.99,0.173264,23.958336,24.1316,SP
RAG24,1,Cartao,3,0,3.5,189.99,0.19992,23.93168,24.1316,SP
RAG24,1,Cartao,3,0,33.38,399.99,0.173264,49.158336,49.3316,SP
RAG24,1,Pix,1,0,0.399999999999977,179.99,0.753555,4.270145,5.0237,RJ
RAG24,1,Pix,1,0,30.43,179.99,0.173264,1.159536,1.3328,SP
RAG24,1,Cartao,3,0,0,179.99,0.19992,1.13288,1.3328,SP
RAG24,1,Cartao,3,0,0,179.99,2.254845,12.777455,15.0323,RN
RAG24,1,Cartao,1,0,14.33,179.99,0.95379,5.40481,6.3586,ES
RAG24,1,Cartao,3,0,14.33,179.99,0.783315,4.438785,5.2221,MG
RAG24,1,Cartao,3,0,24.33,179.99,0.19992,1.13288,1.3328,SP
RAG24,1,Cartao,3,0,55.53,179.99,0.34144,6.48736,6.8288,PB
RAG24,1,Cartao,2,0,14.33,179.99,0.19992,1.13288,1.3328,SP
RAG24,1,Cartao,1,0,16.33,179.99,678,3842,4.52,PR
RAG24,1,Cartao,3,0,0,179.99,0.753555,4.270145,5.0237,RJ
RAG24,1,Cartao,3,0,0,179.99,0.19992,1.13288,1.3328,SP
RAG24,1,Cartao,3,0,0,179.99,0.13998,0.79322,0.9332,RS
RAG23,3,Pix,1,0,53.37,479.97,0.251185,23.971315,24.2225,RJ
RAG23,1,Cartao,3,0,0,239.99,0.19992,29.93168,30.1316,SP
RAG23,1,Cartao,3,0,0,199.99,0.19992,25.13168,25.3316,SP
RAG23,1,Cartao,3,0,25,169.99,0.173264,21.558336,21.7316,SP
RAG23,1,Cartao,3,0,0,199.99,0.13998,24.79202,24932,RS
RAG23,1,Cartao,4,0,0,239.99,0.45015,31.34965,31.7998,BA
RAG23,1,Boleto,1,0,0,89.99,0.783315,4.438785,5.2221,MG
RAG23,1,Cartao,3,0,32.5,159.99,0.121316,20.010684,20132,RS
RAG23,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
RAG23,1,Cartao,5,0,17.53,239.99,0.19992,29.93168,30.1316,SP
RAG23,1,Cartao,3,0,0,229.99,0.19992,28.73168,28.9316,SP
RAG23,1,Cartao,3,0,13,189.99,0.783315,27.237585,28.0209,MG
RAG23,1,Pix,1,0,40.51,189.99,0.50237,27.32013,27.8225,RJ
RAG23,1,Cartao,3,0,13,349.99,0.753555,46.268945,47.0225,RJ
RAG23,1,Pix,1,0,56.54,189.99,0.15005,25.64975,25.7998,BA
RAG23,1,Cartao,3,0,38.33,349.99,0.173264,43.158336,43.3316,SP
RAG23,1,Cartao,2,0,3.33,189.99,0.783315,27.237585,28.0209,MG
RAG23,2,Cartao,3,0,43.38,379.98,3.50323,31.32787,34.8311,MT
RAG23,3,Cartao,3,0,24.37,569.97,4.233315,23.787585,28.0209,MG
RAG23,1,Cartao,3,0,0,189.99,0.19992,23.93168,24.1316,SP
RAG23,1,Cartao,3,0,28.33,189.99,0.173264,23.958336,24.1316,SP
RAG23,2,Cartao,3,0,30.38,379.98,0.678873,27.342027,28.0209,MG
RAG23,1,Pix,1,0,40.73,189.99,0.13328,23.99832,24.1316,SP
RAG23,1,Cartao,3,0,0,219.99,0.19992,1.13288,1.3328,SP
RAG23,1,Cartao,3,0,0,219.99,0.19992,1.13288,1.3328,SP
RAG23,1,Cartao,3,0,15,219.99,0.45015,2.55085,3001,BA
RAG23,1,Cartao,3,0,30,219.99,0.121316,0.811884,0.9332,RS
RAG23,1,Pix,1,0,16.13,219.99,678,3842,4.52,PR
RAG23,1,Cartao,3,0,20,219.99,0.13998,0.79322,0.9332,RS
RAG23,1,Cartao,3,0,24.5,219.99,0.753555,4.270145,5.0237,RJ
RAG23,1,Cartao,1,0,0,219.99,0.19992,1.13288,1.3328,SP
RAG23,1,Cartao,3,0,0,219.99,0.19992,1.13288,1.3328,SP
RAG23,1,Cartao,5,0,0,219.99,0.19992,1.13288,1.3328,SP
RAG22,1,Cartao,3,0,0,339.99,0.267795,42.316305,42.5841,SC
RAG22,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
RAG22,1,Cartao,3,0,55,399.99,226,52.2928,52.5188,PR
RAG22,1,Cartao,6,0,0,239.99,0.13998,29.59202,29732,RS
RAG22,1,Cartao,3,0,0,239.99,1.804845,39.026255,40.8311,MT
RAG22,1,Cartao,3,0,0,239.99,0.946515,34.162385,35.1089,PE
RAG22,1,Cartao,4,0,15,169.99,0.95379,25.80361,26.7574,ES
RAG22,1,Pix,1,0,32.27,189.99,0.173264,23.958336,24.1316,SP
RAG22,1,Pix,1,0,34.34,89.99,0.121316,0.811884,0.9332,RS
RAG22,1,Cartao,3,0,0,239.99,0.19992,29.93168,30.1316,SP
RAG22,1,Pix,1,0,0,159.99,0.267795,20.716305,20.9841,SC
RAG22,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
RAG22,1,Pix,1,0,20.3,159.99,0.753555,23.468945,24.2225,RJ
RAG22,1,Cartao,3,0,53.33,399.99,0.06664,49.26496,49.3316,SP
RAG22,1,Cartao,3,0,41.38,189.99,0.17853,24.40557,24.5841,SC
RAG22,1,Cartao,2,0,0,189.99,2.254845,35.576255,37.8311,RN
RAG22,1,Pix,1,0,20.33,189.99,0.946515,28.162385,29.1089,PE
RAG22,1,Cartao,3,0,3.5,349.99,0.946515,47.362385,48.3089,PE
RAG22,1,Cartao,1,0,24.33,189.99,0.13998,23.59202,23732,RS
RAG22,1,Pix,1,0,0,189.99,0.13998,23.59202,23732,RS
RAG22,1,Pix,1,0,11.83,189.99,2.104845,34.726255,36.8311,SE
RAG22,1,Cartao,6,0,0,189.99,3.717795,20.866305,24.5841,SC
RAG22,1,Cartao,3,0,3.5,189.99,4.203555,23.618945,27.8225,RJ
RAG22,1,Pix,1,0,26.78,189.99,0.121316,23.610684,23732,RS
RAG22,1,Pix,1,0,56.54,189.99,0.315505,28.793395,29.1089,PE
RAG22,1,Pix,1,0,32.61,189.99,0.173264,23.958336,24.1316,SP
RAG22,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
RAG22,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
RAG22,1,Cartao,1,0,35.33,189.99,0.39013,2.61087,3001,BA
RAG22,1,Cartao,3,0,0,189.99,0.783315,4.438785,5.2221,MG
RAG22,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
RAG22,1,Cartao,3,0,0,189.99,0.753555,4.270145,5.0237,RJ
RAG22,2,Pix,1,0,54.58,379.98,0.04666,0.88654,0.9332,RS
PGRRM,1,Pix,1,0,24.74,339.99,0.19992,41.93168,42.1316,SP
PGRRM,1,Cartao,3,0,0,349.99,0.783315,46.437585,47.2209,MG
PGRRM,1,Cartao,3,0,0,399.99,0.19992,49.13168,49.3316,SP
PGRRM,1,Cartao,3,0,0,239.99,0.13998,29.59202,29732,RS
PGRRM,1,Cartao,3,0,37.33,239.99,0.173264,29.958336,30.1316,SP
PGRRM,1,Cartao,3,0,0,239.99,0.13998,29.59202,29732,RS
PGRRM,2,Pix,1,0,20.44,339.98,0.13998,21.19202,21332,RS
PGRRM,1,Pix,1,0,3.72,189.99,678,26.6408,27.3188,PR
PGRRM,1,Cartao,3,0,20,239.99,0.946515,34.162385,35.1089,PE
PGRRM,1,Cartao,3,0,0,239.99,2.854845,44.976255,47.8311,AM
PGRRM,1,Cartao,3,0,44.36,159.99,0.09332,20.03868,20132,RS
PGRRM,1,Pix,1,0,10.43,349.99,0.753555,46.268945,47.0225,RJ
PGRRM,1,Cartao,3,0,35.33,159.99,0.5876,23.1312,23.7188,PR
PGRRM,1,Pix,1,0,37.78,399.99,1.564199,58.466901,60.0311,MT
PGRRM,2,Cartao,3,0,33.36,379.98,0.39013,25.40967,25.7998,BA
PGRRM,1,Pix,1,0,13,189.99,0.19992,23.93168,24.1316,SP
PGRRM,1,Cartao,3,0,0,189.99,2.104845,34.726255,36.8311,SE
PGRRM,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
PGRRM,1,Cartao,2,0,0,189.99,0.13998,23.59202,23732,RS
PGRRM,1,Pix,1,0,27.63,189.99,0.121316,23.610684,23732,RS
PGRRM,1,Pix,1,0,11.83,189.99,0.19992,23.93168,24.1316,SP
PGRRM,1,Pix,1,0,18.13,189.99,4.233315,23.787585,28.0209,MG
PGRRM,3,Cartao,3,0,24.37,569.97,3.64992,20.48168,24.1316,SP
PGRRM,1,Cartao,3,0,28.33,189.99,0.173264,23.958336,24.1316,SP
PGRRM,1,Cartao,3,0,0,189.99,0.19992,23.93168,24.1316,SP
PGRRM,1,Cartao,3,0,0,189.99,2.104845,34.726255,36.8311,SE
PGRRM,1,Pix,1,0,11.33,189.99,0.19992,1.13288,1.3328,SP
PGRRM,1,Pix,1,0,18.5,189.99,0.267795,1.517505,1.7853,SC
PGRRM,1,Cartao,3,0,56.33,189.99,226,4294,4.52,PR
PGRRM,1,Cartao,3,0,0,189.99,0.13998,0.79322,0.9332,RS
PGRRM,1,Pix,1,0,31.35,189.99,0.653081,4.370619,5.0237,RJ
PGRRM,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
P1062,1,Pix,1,0,30.43,159.99,0.173264,20.358336,20.5316,SP
P1062,1,Cartao,3,0,0,199.99,0.13998,24.79202,24932,RS
P1062,1,Cartao,3,0,30.23,199.99,0.173264,25.158336,25.3316,SP
P1062,1,Cartao,3,0,25,169.99,0.121316,21.210684,21332,RS
P1062,1,Cartao,4,0,30,399.99,0.121316,48.810684,48932,RS
P1062,1,Pix,1,0,20.07,239.99,0.13998,29.59202,29732,RS
P1062,1,Cartao,3,0,7.44,169.99,0.19992,21.53168,21.7316,SP
P1062,1,Cartao,3,0,42.5,159.99,0.17853,20.80557,20.9841,SC
P1062,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
P1062,1,Cartao,3,0,43.4,239.99,0.17853,30.40557,30.5841,SC
P1062,1,Pix,1,0,23.11,89.99,0.13998,0.79322,0.9332,RS
P1062,1,Cartao,3,0,25.33,189.99,0.173264,23.958336,24.1316,SP
P1062,2,Pix,1,0,15.12,379.98,0.946515,28.162385,29.1089,PE
P1062,1,Cartao,3,0,37.33,349.99,0.173264,43.158336,43.3316,SP
P1062,3,Cartao,3,0,8.77,569.97,0.753555,27.068945,27.8225,RJ
P1062,1,Cartao,3,0,31.13,349.99,0.121316,42.810684,42932,RS
P1062,1,Cartao,3,0,24.65,189.99,0.517155,25.729345,26.2465,CE
P1062,1,Cartao,3,0,27.18,189.99,0.39013,25.40967,25.7998,BA
P1062,1,Pix,1,0,30.28,189.99,3.163264,20.968336,24.1316,SP
P1062,1,Pix,1,0,23.23,189.99,678,26.6408,27.3188,PR
P1062,1,Cartao,3,0,0,189.99,0.753555,27.068945,27.8225,RJ
P1062,1,Pix,1,0,53.2,189.99,226,27.0928,27.3188,PR
P1062,2,Cartao,1,0,37.38,379.98,0.121316,23.610684,23732,RS
P1062,1,Cartao,3,0,0,219.99,0.19992,1.13288,1.3328,SP
P1062,1,Cartao,3,0,0,219.99,2.404845,13.627455,16.0323,MS
P1062,1,Pix,1,0,38.43,219.99,0.820313,5.489787,6.3101,PE
P1062,1,Pix,1,0,17.67,219.99,0.783315,4.438785,5.2221,MG
P1062,2,Cartao,3,0,22.84,439.98,0.267795,1.517505,1.7853,SC
P1062,1,Cartao,1,0,0,219.99,0.95379,5.40481,6.3586,ES
P1062,1,Cartao,3,0,25,219.99,0.121316,0.811884,0.9332,RS
DJA08,1,Cartao,2,0,0,239.99,0.517155,31.729345,32.2465,CE
DJA08,1,Cartao,2,0,0,239.99,0.19992,29.93168,30.1316,SP
DJA08,1,Pix,1,0,11.23,239.99,0.267795,30.316305,30.5841,SC
DJA08,1,Pix,1,0,24.43,169.99,0.13998,21.19202,21332,RS
DJA08,1,Pix,1,0,32.27,189.99,0.173264,23.958336,24.1316,SP
DJA08,1,Cartao,5,0,33.33,239.99,0.173264,29.958336,30.1316,SP
DJA08,1,Cartao,3,0,55.33,239.99,0.06664,30.06496,30.1316,SP
DJA08,1,Cartao,3,0,0,159.99,0.267795,20.716305,20.9841,SC
DJA08,1,Cartao,2,0,11.33,349.99,0.19992,43.13168,43.3316,SP
DJA08,1,Cartao,3,0,32.33,159.99,0.232089,20.752011,20.9841,SC
DJA08,1,Pix,1,0,27.23,399.99,0.232089,49.552011,49.7841,SC
DJA08,1,Pix,1,0,30.28,189.99,1.266499,31.274601,32.5411,GO
DJA08,1,Pix,1,0,18.13,189.99,0.753555,27.068945,27.8225,RJ
DJA08,1,Cartao,3,0,8.48,189.99,0.267795,24.316305,24.5841,SC
DJA08,1,Cartao,1,0,0,349.99,0.13998,42.79202,42932,RS
DJA08,1,Cartao,3,0,0,189.99,0.753555,27.068945,27.8225,RJ
DJA08,1,Cartao,5,0,3.33,189.99,0.19992,23.93168,24.1316,SP
DJA08,1,Pix,1,0,11.83,189.99,0.753555,27.068945,27.8225,RJ
DJA08,1,Pix,1,0,26.78,189.99,3.810313,25.298587,29.1089,PE
DJA08,1,Pix,1,0,17.43,189.99,3.967155,22.279345,26.2465,CE
DJA08,4,Cartao,1,0,31.36,759.96,0.173264,23.958336,24.1316,SP
DJA08,1,Cartao,1,0,0,189.99,0.13998,23.59202,23732,RS
DJA08,1,Pix,1,0,23.32,189.99,0.517155,25.729345,26.2465,CE
DJA08,1,Pix,1,0,33.53,189.99,0.121316,0.811884,0.9332,RS
DJA08,1,Cartao,4,0,17.83,189.99,0.783315,4.438785,5.2221,MG
DJA08,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
DJA08,1,Cartao,3,0,14.33,189.99,0.13998,0.79322,0.9332,RS
DJA08,1,Pix,1,0,26.23,189.99,0.173264,1.159536,1.3328,SP
DJA08,1,Pix,1,0,23.43,189.99,0.267795,1.517505,1.7853,SC
DJA08,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
CTE48,1,Cartao,2,0,38.33,349.99,2.214199,56.816901,59.0311,DF
CTE48,1,Pix,1,0,33.13,89.99,0.121316,0.811884,0.9332,RS
CTE48,1,Pix,1,0,53.15,239.99,0.04666,29.68534,29732,RS
CTE48,1,Cartao,2,0,0,239.99,2.554845,43.276255,45.8311,DF
CTE48,2,Pix,1,0,55.66,379.98,0.06664,24.06496,24.1316,SP
CTE48,1,Pix,1,0,15.18,239.99,678,32.6408,33.3188,PR
CTE48,1,Cartao,2,0,11.44,399.99,0.19992,49.13168,49.3316,SP
CTE48,1,Pix,1,0,47.25,159.99,0.106624,20.424976,20.5316,SP
CTE48,1,Cartao,3,0,0,349.99,678,45.8408,46.5188,PR
CTE48,1,Cartao,4,0,0,159.99,0.19992,20.33168,20.5316,SP
CTE48,1,Cartao,3,0,43.33,169.99,0.09332,21.23868,21332,RS
CTE48,1,Cartao,3,0,21.33,189.99,0.45015,25.34965,25.7998,BA
CTE48,1,Pix,1,0,31.68,189.99,0.121316,23.610684,23732,RS
CTE48,1,Cartao,2,0,18.33,349.99,0.753555,46.268945,47.0225,RJ
CTE48,1,Cartao,3,0,34.5,349.99,0.653081,46.369419,47.0225,RJ
CTE48,1,Cartao,3,0,43.48,189.99,0.50237,27.32013,27.8225,RJ
CTE48,1,Cartao,3,0,13.13,189.99,0.19992,23.93168,24.1316,SP
CTE48,1,Cartao,2,0,0,189.99,0.13998,23.59202,23732,RS
CTE48,1,Cartao,3,0,25.33,189.99,3.668873,24.352027,28.0209,MG
CTE48,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
CTE48,1,Pix,1,0,10.73,189.99,0.19992,23.93168,24.1316,SP
CTE48,1,Cartao,3,0,41.38,189.99,0.3001,25.4997,25.7998,BA
CTE48,1,Cartao,3,0,26.33,189.99,0.173264,23.958336,24.1316,SP
CTE48,1,Pix,1,0,50.34,229.99,226,4294,4.52,PR
CTE48,1,Cartao,5,0,0,229.99,0.19992,1.13288,1.3328,SP
CTE48,1,Cartao,3,0,17.83,229.99,0.753555,4.270145,5.0237,RJ
CTE48,1,Cartao,1,0,0,229.99,0.13998,0.79322,0.9332,RS
CTE48,3,Pix,1,0,34.3,689.97,1.266499,8.475801,9.7423,GO
CTE48,1,Cartao,3,0,0,229.99,0.19992,1.13288,1.3328,SP
CSM13,1,Pix,1,0,24.38,349.99,0.13998,42.79202,42932,RS
CSM13,1,Pix,1,0,20.3,339.99,0.19992,41.93168,42.1316,SP
CSM13,1,Pix,1,0,30.27,89.99,0.173264,1.159536,1.3328,SP
CSM13,1,Pix,1,0,41.33,229.99,452,31.6668,32.1188,PR
CSM13,1,Cartao,1,0,0,399.99,0.13998,48.79202,48932,RS
CSM13,1,Pix,1,0,0,199.99,0.753555,28.268945,29.0225,RJ
CSM13,1,Pix,1,0,25.83,199.99,1.694199,35.336901,37.0311,PA
CSM13,1,Pix,1,0,13.58,159.99,0.13998,19.99202,20132,RS
CSM13,1,Pix,1,0,10.43,349.99,0.19992,43.13168,43.3316,SP
CSM13,1,Cartao,3,0,35.33,159.99,1.266499,27.674601,28.9411,GO
CSM13,1,Pix,1,0,34.52,239.99,0.121316,29.610684,29732,RS
CSM13,1,Cartao,1,0,21.33,189.99,0.753555,27.068945,27.8225,RJ
CSM13,1,Pix,1,0,31.68,189.99,0.39013,25.40967,25.7998,BA
CSM13,1,Pix,1,0,32.83,349.99,0.173264,43.158336,43.3316,SP
CSM13,1,Cartao,4,0,18.33,349.99,0.19992,43.13168,43.3316,SP
CSM13,1,Cartao,6,0,12.64,349.99,0.753555,46.268945,47.0225,RJ
CSM13,1,Cartao,3,0,0,189.99,0.19992,23.93168,24.1316,SP
CSM13,1,Cartao,3,0,3.33,189.99,0.267795,24.316305,24.5841,SC
CSM13,2,Pix,1,0,34.72,379.98,3.38013,22.41967,25.7998,BA
CSM13,1,Pix,1,0,12.53,349.99,0.19992,43.13168,43.3316,SP
CSM13,1,Cartao,3,0,28.33,189.99,0.173264,23.958336,24.1316,SP
CSM13,1,Cartao,1,0,0,189.99,2.704845,38.126255,40.8311,MA
CSM13,1,Pix,1,0,14.07,189.99,0.19992,23.93168,24.1316,SP
CSM13,1,Cartao,3,0,0,319.99,0.19992,1.13288,1.3328,SP
CSM13,1,Pix,1,0,35.03,319.99,0.232089,1.553211,1.7853,SC
CSM13,1,Pix,1,0,48.88,319.99,0.074656,0.858544,0.9332,RS
CSM13,1,Cartao,3,0,0,319.99,0.45015,2.55085,3001,BA
CSM13,1,Cartao,5,0,0,319.99,0.753555,4.270145,5.0237,RJ
CSM13,1,Cartao,4,0,0,319.99,0.19992,1.13288,1.3328,SP
CSM13,1,Pix,1,0,52.63,319.99,0.06664,1.26616,1.3328,SP
CSM13,1,Cartao,3,0,0,319.99,0.783315,4.438785,5.2221,MG
CSM13,1,Cartao,3,0,55.33,319.99,0.089265,1.696035,1.7853,SC
CRM51,1,Pix,1,0,35.37,189.99,0.121316,23.610684,23732,RS
CRM51,1,Pix,1,0,18.63,189.99,0.19992,23.93168,24.1316,SP
CRM51,1,Pix,1,0,34.52,399.99,0.173264,49.158336,49.3316,SP
CRM51,1,Cartao,3,0,43.33,179.99,0.13328,1.19952,1.3328,SP
CRM51,1,Cartao,2,0,0,179.99,0.19992,1.13288,1.3328,SP
CRM51,1,Cartao,3,0,13.5,179.99,1.954845,11.077455,13.0323,PA
CRM51,1,Cartao,3,0,38.83,179.99,0.173264,1.159536,1.3328,SP
CRM51,2,Pix,1,0,51.34,359.98,0.06664,1.26616,1.3328,SP
CRM51,1,Cartao,3,0,38.83,179.99,0.820313,5.489787,6.3101,PE
CRM51,1,Cartao,3,0,38.83,179.99,0.173264,1.159536,1.3328,SP
CRM51,1,Cartao,2,0,22.33,179.99,1.10583,6.26637,7.3722,AL
CRM51,1,Cartao,3,0,0,179.99,0.19992,1.13288,1.3328,SP
CRM51,1,Cartao,3,0,11.23,179.99,0.753555,4.270145,5.0237,RJ
CRM51,1,Cartao,3,0,0,179.99,0.19992,1.13288,1.3328,SP
CRM51,1,Pix,1,0,21.34,179.99,0.19992,1.13288,1.3328,SP
CRM51,1,Cartao,3,0,38.83,179.99,0.121316,0.811884,0.9332,RS
CRM47,1,Cartao,3,0,48.5,339.99,0.417768,45.603132,46.0209,MG
CRM47,1,Cartao,5,0,0,349.99,0.267795,43.516305,43.7841,SC
CRM47,1,Pix,1,0,28.53,399.99,0.121316,48.810684,48932,RS
CRM47,1,Cartao,1,0,50,239.99,0.04666,29.68534,29732,RS
